"","Timestamp","Value"
"556",2019-07-22 12:59:00,17200
"557",2019-07-23 07:27:00,11400
"558",2019-07-23 10:55:00,10100
"559",2019-07-23 12:54:00,16700
"560",2019-07-24 08:05:00,36500
"561",2019-07-24 10:54:00,18400
"562",2019-07-24 12:57:00,19400
"563",2019-07-25 07:42:00,13300
"564",2019-07-25 10:51:00,13300
"565",2019-07-25 13:02:00,30800
"566",2019-07-26 09:17:00,17200
"567",2019-07-27 13:18:00,22200
"568",2019-07-28 06:40:00,17900
"569",2019-07-29 07:35:00,7330
"570",2019-07-29 11:03:00,6240
"571",2019-07-29 12:53:00,8600
"572",2019-07-30 07:34:00,12700
"573",2019-07-30 10:55:00,10100
"574",2019-07-30 13:08:00,11100
"575",2019-07-31 07:32:00,10800
"576",2019-07-31 11:00:00,8570
"577",2019-07-31 13:01:00,7980
"578",2019-08-01 07:38:00,10200
"579",2019-08-01 10:59:00,12100
"580",2019-08-01 13:09:00,16600
"581",2019-08-02 13:08:00,8840
"582",2019-08-03 12:58:00,8200
"583",2019-08-04 14:21:00,8010
"584",2019-08-05 10:22:00,5650
"585",2019-08-06 08:39:00,18900
"586",2019-08-07 11:09:00,21400
"587",2019-08-08 23:10:00,41100
"588",2019-08-09 00:14:00,61300
"589",2019-08-10 01:06:00,51700
"590",2019-08-11 11:34:00,6910
"591",2019-08-12 13:12:00,64900
"592",2019-08-13 08:06:00,24900
"593",2019-08-14 08:34:00,22500
"594",2019-08-15 07:20:00,17200
"595",2019-08-16 08:35:00,26100
"596",2019-08-17 15:06:00,30800
"597",2019-08-18 10:19:00,17200
"598",2019-08-19 10:12:00,11800
"599",2019-08-20 09:17:00,21400
"600",2019-08-21 11:12:00,41100
"601",2019-08-22 14:16:00,36500
"602",2019-08-23 07:28:00,27600
"603",2019-08-24 09:10:00,17900
"604",2019-08-25 06:30:00,17200
"605",2019-08-26 14:33:00,16700
"606",2019-08-27 07:12:00,34500
"607",2019-08-28 07:14:00,16700
"608",2019-08-29 10:07:00,24900
"609",2019-08-30 06:38:00,36500
"610",2019-08-31 06:31:00,68700
"611",2019-09-01 10:08:00,8200
"612",2019-09-02 13:29:00,6050
"613",2019-09-03 08:21:00,4200
"614",2019-09-04 13:30:00,13300
"615",2019-09-05 12:40:00,6700
"616",2019-09-06 08:45:00,6570
"617",2019-09-07 10:17:00,4400
"618",2019-09-08 08:24:00,4880
"619",2019-09-09 08:18:00,4870
"620",2019-09-10 07:32:00,9590
"621",2019-09-11 22:14:00,28500
"622",2019-09-12 13:17:00,20100
"623",2019-09-13 02:24:00,30800
"624",2019-09-14 14:02:00,19400
"625",2019-09-15 10:17:00,15000
"626",2019-09-16 07:16:00,18500
"627",2019-09-17 08:15:00,19900
"628",2019-09-18 08:31:00,16700
"629",2019-09-19 06:31:00,61300
"630",2019-09-20 08:41:00,38700
"631",2019-09-21 15:03:00,38700
"632",2019-09-22 10:11:00,16600
"633",2019-09-23 08:31:00,26100
"634",2019-09-24 06:59:00,17200
"635",2019-09-25 08:34:00,19600
"636",2019-09-26 10:24:00,27000
"637",2019-09-27 14:36:00,15200
"638",2019-09-28 13:07:00,9330
"639",2019-09-29 15:09:00,5540
"640",2019-09-30 13:19:00,7270
"641",2019-10-01 07:47:00,6500
"642",2019-10-02 12:22:00,6380
